"cue_file_hand","hand_x","cue_file_movement","movement_y","target_x","target_y","is_valid","correct_key","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp.keys","key_resp.corr","key_resp.rt","participant","session","gender","age","primary_hand","first_cue","date","expName","psychopyVersion","frameRate","X26","roka","kustiba"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,256,256,22,"right",1,0.664775500005344,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"movement","right",0,257,257,286,"right",1,0.341386899993988,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,0.5,0.25,"movement","up",0,258,258,337,"up",1,0.381296300010756,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,259,259,192,"down",1,0.314223199999542,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,-0.5,0.25,"movement","right",0,260,260,356,"right",1,0.34778820000228,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,261,261,197,"down",1,0.511717000005301,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,262,262,123,"up",1,0.557576899988344,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,263,263,49,"right",1,0.38072190000501,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"hand","left",0,264,264,1,"left",1,0.373114100004197,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,265,265,96,"left",1,0.373337400004384,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,266,266,148,"up",1,0.353277400009101,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,267,267,158,"up",1,0.411578500007163,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,268,268,101,"left",1,0.562289600002696,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,269,269,94,"left",1,0.394828899985878,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,270,270,207,"down",1,0.30481689999986,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,271,271,75,"left",1,0.398693999992684,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"hand","left",0,272,272,231,"left",1,0.370943100004108,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"movement","down",0,273,273,283,"down",1,0.325829099996365,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,274,274,79,"left",1,0.35929609999992,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"hand","left",0,275,275,256,"left",1,0.357288000000874,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,276,276,179,"down",1,0.345334300004179,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"hand","left",0,277,277,312,"left",1,0.407577500010841,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,278,278,18,"right",1,0.398214600009378,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,0.5,0.25,"movement","up",0,279,279,313,"up",1,0.358921799999545,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,0.5,0.25,"movement","up",0,280,280,2,"up",1,0.432043599999626,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,281,281,65,"left",1,0.377025099999155,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"movement","down",0,282,282,7,"down",1,0.326821099997498,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,283,283,167,"down",1,0.340186100006103,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,284,284,116,"up",1,0.402580300000845,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,285,285,29,"right",1,0.497196799992234,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,286,286,166,"down",1,0.308528099998948,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,-0.5,0.25,"movement","right",0,287,287,8,"right",1,0.40618259999773,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,288,288,57,"right",1,0.362466400013072,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,289,289,105,"left",1,0.467587800002075,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,290,290,129,"up",1,0.321175199995632,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,291,291,143,"up",1,0.366132300001918,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,292,292,67,"right",0,0.263150899995235,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"hand","right",0,293,293,258,"right",1,0.468461400001426,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"none","left",0,294,294,394,"left",1,0.397713500002283,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,-0.5,0.25,"movement","right",0,295,295,308,"right",1,0.415536200003582,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,296,296,145,"up",1,0.390098600012134,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,297,297,127,"up",1,0.370406599995913,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,298,298,156,"up",1,0.399359199993778,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,299,299,128,"up",1,0.421961099990294,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,300,300,203,"down",1,0.43554589999665,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,0.5,0.25,"movement","up",0,301,301,305,"up",1,0.392100599988946,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"hand","left",0,302,302,360,"left",1,0.29893780000729,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"hand","right",0,303,303,274,"right",1,0.350779499991215,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,0.5,-0.25,"none","down",0,304,304,396,"down",1,0.407077299998491,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,305,305,39,"right",1,0.426709199997713,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"movement","right",0,306,306,262,"right",1,0.411469300002675,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,307,307,21,"right",1,0.332152799998294,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"hand","left",0,308,308,336,"left",1,0.376371700012707,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,309,309,161,"down",1,0.343859799996135,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,0.5,0.25,"movement","up",0,310,310,361,"up",1,0.405543200003915,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"hand","left",0,311,311,351,"left",1,0.387691600002465,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,312,312,140,"up",1,0.481649500001804,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"hand","left",0,313,313,247,"left",1,0.363203799993964,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,0.5,0.25,"none","up",0,314,314,373,"up",1,0.555582100001629,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,315,315,77,"left",1,0.34391640000511,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"hand","right",0,316,316,330,"right",1,0.342945999991382,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,317,317,82,"left",1,0.325532500010449,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"hand","left",0,318,318,271,"left",1,0.321292499998701,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,319,319,162,"down",1,0.316043200004497,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"hand","right",0,320,320,338,"right",1,0.407976899996167,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,321,321,70,"left",1,0.339733200006303,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"movement","right",0,322,322,326,"right",1,0.538727599998121,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,323,323,63,"right",1,0.375811700000195,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,-0.5,0.25,"movement","right",0,324,324,228,"right",1,0.384778800000087,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,325,325,178,"down",1,0.350700799991027,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,-0.25,"hand","down",0,326,326,221,"down",1,0.39828409999772,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"hand","left",0,327,327,264,"left",1,0.298652600003872,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"movement","down",0,328,328,219,"down",1,0.476709500000463,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,329,329,124,"up",1,0.535506399992737,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,0.5,0.25,"movement","up",0,330,330,297,"up",1,0.376935199996107,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,331,331,36,"right",1,0.368913999995566,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,332,332,117,"up",1,0.418802400007262,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"movement","down",0,333,333,211,"down",1,0.398748200010043,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,334,334,185,"down",1,0.46532300000079,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,-0.5,0.25,"movement","right",0,335,335,284,"right",1,0.355453999991179,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,0.25,"none","up",0,336,336,379,"up",1,0.455685599998105,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,337,337,92,"left",1,0.333811299995868,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,338,338,35,"right",1,0.425917099990766,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,339,339,194,"down",1,0.41513690000691,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,340,340,198,"down",1,0.372385200000717,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,341,341,25,"right",1,0.40011019999336,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"hand","left",0,342,342,344,"left",1,0.372824899999425,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,0.25,"none","up",0,343,343,391,"up",1,0.395894000001135,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"none","left",0,344,344,370,"left",1,0.426736999987043,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,345,345,142,"up",1,0.342111300011747,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"both","down",0,346,346,169,"down",1,0.353605500004487,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,347,347,118,"up",1,0.370399399999296,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,-0.25,"hand","left",0,348,348,272,"left",1,0.35580239999562,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,0.5,0.25,"none","up",0,349,349,381,"up",1,0.366212599998107,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"both","left",0,350,350,93,"left",1,0.365036399995442,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,-0.5,0.25,"movement","right",0,351,351,260,"up",0,0.427083699994721,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,352,352,139,"up",1,0.452744800004875,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"movement","down",0,353,353,355,"down",1,0.386384199986234,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"hand","left",0,354,354,303,"left",1,0.460308199997409,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"movement","right",0,355,355,318,"right",1,0.377127200002898,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"hand","right",0,356,356,242,"right",1,0.385914499989478,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_right.png",0.5,"images/arrow_up.png",0.25,0.5,0.25,"both","up",0,357,357,135,"up",1,0.370170000013313,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,358,358,45,"right",1,0.339148000003188,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,-0.5,0.25,"hand","right",0,359,359,354,"right",1,0.377497399998712,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
"images/hand_left.png",-0.5,"images/arrow_down.png",-0.25,0.5,-0.25,"movement","down",0,360,360,243,"down",1,0.395632999994443,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,-0.5,-0.25,"hand","left",0,361,361,319,"left",1,0.437794600003865,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"nepareizs","pareizs"
"images/hand_left.png",-0.5,"images/arrow_up.png",0.25,-0.5,0.25,"both","right",0,362,362,23,"right",1,0.39384389999439,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","pareizs"
"images/hand_right.png",0.5,"images/arrow_down.png",-0.25,0.5,0.25,"none","up",0,363,363,395,"up",1,0.374192699993728,5,1,"m",30,"r","h","2021_Apr_19_1121","bd-ai","2021.1.4",59.9940485887144,NA,"pareizs","nepareizs"
